year,artist,title
1997,MICHAEL BOLTON,Go The Distance
1997,BEE GEES,Alone
1997,PAULA COLE,Where Have All The Cowboys Gone?
1997,K-CI & JOJO,You Bring Me Up
1997,WARREN G featuring RONALD ISLEY,Smokin' Me Out
1997,THE NOTORIOUS B.I.G.,Hypnotize
1997,VARIOUS ARTISTS,ESPN Presents The Jock Jam
1997,TONI BRAXTON,I Don't Want To / I Love Me Some Him
1997,"LIL KIM feat DA BRAT, LEFT EYE, MISSY ELLIOTT & ANGIE MAR",Not Tonight
1997,JOE,Don't Wanna Be A Player
1997,WHITE TOWN,Your Woman
1997,TONI BRAXTON,Un-Break My Heart
1997,R. KELLY,I Believe I Can Fly
1997,LE CLICK,Call Me
1997,WYCLEF JEAN featuring REFUGEE ALLSTARS,We Trying To Stay Alive
1997,TONY TONI TONE,Thinking Of You
1997,RAMPAGE featuring BILLY LAWRENCE,Take It To The Streets
1997,BABYFACE,Every Time I Close My Eyes
1997,BROWNSTONE,5 Miles To Empty
1997,BLESSID UNION OF SOULS,I Wanna Be There
1997,3RD PARTY,Can U Feel It
1997,"10,000 MANIACS",More Than This
1997,GINA G,Gimme Some Love
1997,DJ COMPANY,Rhythm Of Love
1997,SNEAKER PIMPS,6 Underground
1997,DJ TAZ featuring RAHEEM THE DREAM,That's Right
1997,U2,Last Night On Earth
1997,DEPECHE MODE,It's No Good
1997,NO MERCY,When I Die
1997,98 DEGREES,Invisible Man
1997,CHRISTION,Full Of Smoke
1997,NU FLAVOR featuring ROGER,Sweet Sexy Thing
1997,SHERYL CROW,Everyday Is A Winding Road
1997,B-ROCK & THE BIZZ,My Baby Daddy
1997,REAL McCOY,One More Time
1997,DEBORAH COX,Things Just Ain't The Same
1997,JOCELYN ENRIQUEZ,A Little Bit Of Ecstasy
1997,RICHARD MARX,Until I Find You Again
1997,KEITH SWEAT featuring RONALD ISLEY,Come With Me
1997,ABRA MOORE,Four Leaf Clover
1997,BILLY LAWRENCE featuring MC LYTE,Come On
1997,LAURNEA,Can't Let Go
1997,O'JAYS,What's Stopping You
1997,NEW EDITION,One More Day
1997,"MASTER P featuring STEADY MOBB'N, MIA X, MO B. DICK & O'DELL",If I Could Change
1997,VERONICA featuring CRAIG MACK,No One But You
1997,WHITNEY HOUSTON,My Heart Is Calling
1997,RAY J,Let It Go
1997,PATTI LABELLE,When You Talk About Love
1997,COLLECTIVE SOUL,Listen
1997,TORI AMOS,Silent All These Years
1997,CELINE DION,All By Myself
1997,MAGOO & TIMBALAND,Up Jumps Da Boogie
1997,KENNY LATTIMORE,For You
1997,CRU featuring SLICK RICK,Just Another Case
1997,WARREN G,I Shot The Sheriff
1997,RAY J,Everything You Want
1997,U2,Staring At The Sun
1997,SUGA FREE,If U Stay Ready
1997,THA ALKAHOLIKS featuring OL' DIRTY BASTARD,Hip Hop Drunkies
1997,DIANA KING,I Say A Little Prayer
1997,PAUL McCARTNEY,The World Tonight
1997,NINE INCH NAILS,The Perfect Drug
1997,CORINA,Summertime Summertime
1997,DAMAGE,Love II Love
1997,MICHAEL JACKSON,Blood On The Dance Floor
1997,FAITHLESS,Insomnia
1997,WESTSIDE CONNECTION,Gangstas Make The World Go Round
1997,SHADES,Serenade
1997,GYRL,Get Your Groove On
1997,PUFF DADDY & FAITH EVANS featuring 112,I'll Be Missing You
1997,MEREDITH BROOKS,Bitch
1997,HANSON,Mmmbop
1997,MARK MORRISON,Return Of The Mack
1997,BONE THUGS-N-HARMONY,Look Into My Eyes
1997,ROME,I Belong To You (Every Time I See Your Face)
1997,SPICE GIRLS,Say You'll Be There
1997,SHAWN COLVIN,Sunny Came Home
1997,ROBYN,Do You Know (What It Takes)
1997,BACKSTREET BOYS,Quit Playing Games (With My Heart)
1997,CHANGING FACES,G.H.E.T.T.O.U.T.
1997,TIM McGRAW with FAITH HILL,It's Your Love
1997,THIRD EYE BLIND,Semi-Charmed Life
1997,THE VERVE PIPE,The Freshmen
1997,JEWEL,You Were Meant For Me / Foolish Games
1997,SCARFACE featuring 2PAC & JOHNNY P,Smile
1997,AZ YET featuring PETER CETERA,Hard To Say I'm Sorry
1997,MONICA,"For You I Will (From ""Space Jam"")"
1997,SAVAGE GARDEN,I Want You
1997,112,Cupid
1997,DUNCAN SHEIK,Barely Breathing
1997,PAULA COLE,Where Have All The Cowboys Gone?
1997,FREAK NASTY,Da' Dip
1997,MICHAEL BOLTON,Go The Distance
1997,PUFF DADDY featuring MASE,Can't Nobody Hold Me Down
1997,SISTER HAZEL,All For You
1997,LeANN RIMES,How Do I Live
1997,THE NOTORIOUS B.I.G.,Hypnotize
1997,RAYBON BROS,Butterfly Kisses
1997,K-CI & JOJO,You Bring Me Up
1997,COOLIO featuring 40 THEVZ,C U When U Get There
1997,BEE GEES,Alone
1997,"LIL KIM feat DA BRAT, LEFT EYE, MISSY ELLIOTT & ANGIE MAR",Not Tonight
1997,WHITE TOWN,Your Woman
1997,R. KELLY,I Believe I Can Fly
1997,TONI BRAXTON,I Don't Want To / I Love Me Some Him
1997,WARREN G featuring RONALD ISLEY,Smokin' Me Out
1997,JOE,Don't Wanna Be A Player
1997,BLESSID UNION OF SOULS,I Wanna Be There
1997,TRISHA YEARWOOD,How Do I Live
1997,VARIOUS ARTISTS,ESPN Presents The Jock Jam
1997,TONY TONI TONE,Thinking Of You
1997,LE CLICK,Call Me
1997,3RD PARTY,Can U Feel It
1997,WYCLEF JEAN featuring REFUGEE ALLSTARS,We Trying To Stay Alive
1997,GINA G,Gimme Some Love
1997,TONI BRAXTON,Un-Break My Heart
1997,BABYFACE,Every Time I Close My Eyes
1997,BROWNSTONE,5 Miles To Empty
1997,DEPECHE MODE,It's No Good
1997,SHERYL CROW,Everyday Is A Winding Road
1997,REAL McCOY,One More Time
1997,CHRISTION,Full Of Smoke
1997,DJ COMPANY,Rhythm Of Love
1997,SNEAKER PIMPS,6 Underground
1997,B-ROCK & THE BIZZ,My Baby Daddy
1997,"10,000 MANIACS",More Than This
1997,DJ TAZ featuring RAHEEM THE DREAM,That's Right
1997,NO MERCY,When I Die
1997,BILLY LAWRENCE featuring MC LYTE,Come On
1997,NEW EDITION,One More Day
1997,NU FLAVOR featuring ROGER,Sweet Sexy Thing
1997,JOCELYN ENRIQUEZ,A Little Bit Of Ecstasy
1997,RICHARD MARX,Until I Find You Again
1997,CELINE DION,All By Myself
1997,VERONICA featuring CRAIG MACK,No One But You
1997,DEBORAH COX,Things Just Ain't The Same
1997,CRU featuring SLICK RICK,Just Another Case
1997,TORI AMOS,Silent All These Years
1997,KENNY LATTIMORE,For You
1997,KEITH SWEAT featuring RONALD ISLEY,Come With Me
1997,COLLECTIVE SOUL,Listen
1997,U2,Staring At The Sun
1997,LAURNEA,Can't Let Go
1997,"MASTER P featuring STEADY MOBB'N, MIA X, MO B. DICK & O'DELL",If I Could Change
1997,PAUL McCARTNEY,The World Tonight
1997,98 DEGREES,Invisible Man
1997,WARREN G,I Shot The Sheriff
1997,SUGA FREE,If U Stay Ready
1997,WHITNEY HOUSTON,My Heart Is Calling
1997,THA ALKAHOLIKS featuring OL' DIRTY BASTARD,Hip Hop Drunkies
1997,DAMAGE,Love II Love
1997,RAY J,Let It Go
1997,NINE INCH NAILS,The Perfect Drug
1997,O'JAYS,What's Stopping You
1997,CORINA,Summertime Summertime
1997,RAY J,Everything You Want
1997,SHADES,Serenade
1997,WESTSIDE CONNECTION,Gangstas Make The World Go Round
1997,FAITHLESS,Insomnia
1997,GYRL,Get Your Groove On
1997,JON SECADA,"Too Late, Too Soon"
1997,MICHAEL JACKSON,Blood On The Dance Floor
1997,HEAVY D,Big Daddy
1997,OUTKAST,Jazzy Belle
1997,BECK,The New Pollution
1997,MINT CONDITION,You Don't Have To Hurt No More
1997,ERASURE,In My Arms
1997,JOOSE,If Tomorrow Never Comes
1997,KENNY G,Havana
1997,PUFF DADDY & FAITH EVANS featuring 112,I'll Be Missing You
1997,HANSON,Mmmbop
1997,MEREDITH BROOKS,Bitch
1997,MARK MORRISON,Return Of The Mack
1997,BONE THUGS-N-HARMONY,Look Into My Eyes
1997,SPICE GIRLS,Say You'll Be There
1997,ROME,I Belong To You (Every Time I See Your Face)
1997,TIM McGRAW with FAITH HILL,It's Your Love
1997,CHANGING FACES,G.H.E.T.T.O.U.T.
1997,THE VERVE PIPE,The Freshmen
1997,JEWEL,You Were Meant For Me / Foolish Games
1997,ROBYN,Do You Know (What It Takes)
1997,BACKSTREET BOYS,Quit Playing Games (With My Heart)
1997,AZ YET featuring PETER CETERA,Hard To Say I'm Sorry
1997,MONICA,"For You I Will (From ""Space Jam"")"
1997,SCARFACE featuring 2PAC & JOHNNY P,Smile
1997,THIRD EYE BLIND,Semi-Charmed Life
1997,SAVAGE GARDEN,I Want You
1997,112,Cupid
1997,PUFF DADDY featuring MASE,Can't Nobody Hold Me Down
1997,PAULA COLE,Where Have All The Cowboys Gone?
1997,RAYBON BROS,Butterfly Kisses
1997,THE NOTORIOUS B.I.G.,Hypnotize
1997,FREAK NASTY,Da' Dip
1997,DUNCAN SHEIK,Barely Breathing
1997,K-CI & JOJO,You Bring Me Up
1997,MICHAEL BOLTON,Go The Distance
1997,LeANN RIMES,How Do I Live
1997,JOE,Don't Wanna Be A Player
1997,BEE GEES,Alone
1997,TONI BRAXTON,I Don't Want To / I Love Me Some Him
1997,VARIOUS ARTISTS,ESPN Presents The Jock Jam
1997,WHITE TOWN,Your Woman
1997,TONY TONI TONE,Thinking Of You
1997,LE CLICK,Call Me
1997,R. KELLY,I Believe I Can Fly
1997,WARREN G featuring RONALD ISLEY,Smokin' Me Out
1997,TONI BRAXTON,Un-Break My Heart
1997,BABYFACE,Every Time I Close My Eyes
1997,BLESSID UNION OF SOULS,I Wanna Be There
1997,BROWNSTONE,5 Miles To Empty
1997,BRUCE SPRINGSTEEN,Secret Garden
1997,TRISHA YEARWOOD,How Do I Live
1997,EN VOGUE,Don't let Go (Love)
1997,3RD PARTY,Can U Feel It
1997,WYCLEF JEAN featuring REFUGEE ALLSTARS,We Trying To Stay Alive
1997,GINA G,Gimme Some Love
1997,B-ROCK & THE BIZZ,My Baby Daddy
1997,DEPECHE MODE,It's No Good
1997,COOLIO featuring 40 THEVZ,C U When U Get There
1997,DJ TAZ featuring RAHEEM THE DREAM,That's Right
1997,SHERYL CROW,Everyday Is A Winding Road
1997,REAL McCOY,One More Time
1997,CHRISTION,Full Of Smoke
1997,BILLY LAWRENCE featuring MC LYTE,Come On
1997,SNEAKER PIMPS,6 Underground
1997,RICHARD MARX,Until I Find You Again
1997,KENNY LATTIMORE,For You
1997,DJ COMPANY,Rhythm Of Love
1997,JOCELYN ENRIQUEZ,A Little Bit Of Ecstasy
1997,U2,Staring At The Sun
1997,NEW EDITION,One More Day
1997,NU FLAVOR featuring ROGER,Sweet Sexy Thing
1997,CELINE DION,All By Myself
1997,BILL ENGVALL & TRAVIS TRITT,Here's Your Sign (Get The Picture)
1997,THA ALKAHOLIKS featuring OL' DIRTY BASTARD,Hip Hop Drunkies
1997,RAY J,Let It Go
1997,"MASTER P featuring STEADY MOBB'N, MIA X, MO B. DICK & O'DELL",If I Could Change
1997,WARREN G,I Shot The Sheriff
1997,NO MERCY,When I Die
1997,TORI AMOS,Silent All These Years
1997,KEITH SWEAT featuring RONALD ISLEY,Come With Me
1997,CRU featuring SLICK RICK,Just Another Case
1997,VERONICA featuring CRAIG MACK,No One But You
1997,COLLECTIVE SOUL,Listen
1997,NINE INCH NAILS,The Perfect Drug
1997,PAUL McCARTNEY,The World Tonight
1997,LAURNEA,Can't Let Go
1997,DEBORAH COX,Things Just Ain't The Same
1997,SUGA FREE,If U Stay Ready
1997,WHITNEY HOUSTON,My Heart Is Calling
1997,MC LUSCIOUS featuring KINSUI,Da' Dip
1997,DAMAGE,Love II Love
1997,KENNY G,Havana
1997,JOHN MELLENCAMP,Just Another Day
1997,O'JAYS,What's Stopping You
1997,WESTSIDE CONNECTION,Gangstas Make The World Go Round
1997,FAITHLESS,Insomnia
1997,JON SECADA,"Too Late, Too Soon"
1997,OUTKAST,Jazzy Belle
1997,MICHAEL JACKSON,Blood On The Dance Floor
1997,GYRL,Get Your Groove On
1997,HEAVY D,Big Daddy
1997,CORINA,Summertime Summertime
1997,SHADES,Serenade
1997,MINT CONDITION,You Don't Have To Hurt No More
1997,ERASURE,In My Arms
1997,BECK,The New Pollution
1997,JOOSE,If Tomorrow Never Comes
1997,WHITNEY HOUSTON,"Step By Step (From ""The Preacher's Wife"")"
1997,PUFF DADDY & FAITH EVANS featuring 112,I'll Be Missing You
1997,HANSON,Mmmbop
1997,MARK MORRISON,Return Of The Mack
1997,MEREDITH BROOKS,Bitch
1997,BONE THUGS-N-HARMONY,Look Into My Eyes
1997,SPICE GIRLS,Say You'll Be There
1997,ROME,I Belong To You (Every Time I See Your Face)
1997,TIM McGRAW with FAITH HILL,It's Your Love
1997,CHANGING FACES,G.H.E.T.T.O.U.T.
1997,THE VERVE PIPE,The Freshmen
1997,JEWEL,You Were Meant For Me / Foolish Games
1997,AZ YET featuring PETER CETERA,Hard To Say I'm Sorry
1997,THE NOTORIOUS B.I.G.,Hypnotize
1997,MONICA,"For You I Will (From ""Space Jam"")"
1997,ROBYN,Do You Know (What It Takes)
1997,SAVAGE GARDEN,I Want You
1997,112,Cupid
1997,PAULA COLE,Where Have All The Cowboys Gone?
1997,SCARFACE featuring 2PAC & JOHNNY P,Smile
1997,FREAK NASTY,Da' Dip
1997,PUFF DADDY featuring MASE,Can't Nobody Hold Me Down
1997,RAYBON BROS,Butterfly Kisses
1997,DUNCAN SHEIK,Barely Breathing
1997,BACKSTREET BOYS,Quit Playing Games (With My Heart)
1997,JOE,Don't Wanna Be A Player
1997,K-CI & JOJO,You Bring Me Up
1997,TONI BRAXTON,I Don't Want To / I Love Me Some Him
1997,BEE GEES,Alone
1997,WHITE TOWN,Your Woman
1997,TONY TONI TONE,Thinking Of You
1997,R. KELLY,I Believe I Can Fly
1997,VARIOUS ARTISTS,ESPN Presents The Jock Jam
1997,MICHAEL BOLTON,Go The Distance
1997,B-ROCK & THE BIZZ,My Baby Daddy
1997,LE CLICK,Call Me
1997,TONI BRAXTON,Un-Break My Heart
1997,WARREN G featuring RONALD ISLEY,Smokin' Me Out
1997,BABYFACE,Every Time I Close My Eyes
1997,BROWNSTONE,5 Miles To Empty
1997,BRUCE SPRINGSTEEN,Secret Garden
1997,EN VOGUE,Don't let Go (Love)
1997,BLESSID UNION OF SOULS,I Wanna Be There
1997,DEPECHE MODE,It's No Good
1997,DRU HILL,In My bed
1997,SPICE GIRLS,Wannabe
1997,3RD PARTY,Can U Feel It
1997,WYCLEF JEAN featuring REFUGEE ALLSTARS,We Trying To Stay Alive
1997,SHERYL CROW,Everyday Is A Winding Road
1997,LeANN RIMES,How Do I Live
1997,GINA G,Gimme Some Love
1997,DJ TAZ featuring RAHEEM THE DREAM,That's Right
1997,BILLY LAWRENCE featuring MC LYTE,Come On
1997,REAL McCOY,One More Time
1997,RICHARD MARX,Until I Find You Again
1997,KENNY LATTIMORE,For You
1997,U2,Staring At The Sun
1997,702,Get It Together
1997,CHRISTION,Full Of Smoke
1997,CELINE DION,All By Myself
1997,TRISHA YEARWOOD,How Do I Live
1997,JOCELYN ENRIQUEZ,A Little Bit Of Ecstasy
1997,BILL ENGVALL & TRAVIS TRITT,Here's Your Sign (Get The Picture)
1997,SNEAKER PIMPS,6 Underground
1997,WARREN G,I Shot The Sheriff
1997,NU FLAVOR featuring ROGER,Sweet Sexy Thing
1997,NEW EDITION,One More Day
1997,THA ALKAHOLIKS featuring OL' DIRTY BASTARD,Hip Hop Drunkies
1997,KEITH SWEAT featuring RONALD ISLEY,Come With Me
1997,NINE INCH NAILS,The Perfect Drug
1997,"MASTER P featuring STEADY MOBB'N, MIA X, MO B. DICK & O'DELL",If I Could Change
1997,DJ COMPANY,Rhythm Of Love
1997,TORI AMOS,Silent All These Years
1997,RAY J,Let It Go
1997,PAUL McCARTNEY,The World Tonight
1997,FOXY BROWN featuring JAY-Z,I'll Be
1997,MONTELL JORDAN,What's On Tonight
1997,VERONICA featuring CRAIG MACK,No One But You
1997,JON SECADA,"Too Late, Too Soon"
1997,COLLECTIVE SOUL,Listen
1997,NO MERCY,When I Die
1997,JOHN MELLENCAMP,Just Another Day
1997,MC LUSCIOUS featuring KINSUI,Da' Dip
1997,LAURNEA,Can't Let Go
1997,WESTSIDE CONNECTION,Gangstas Make The World Go Round
1997,SUGA FREE,If U Stay Ready
1997,MICHAEL JACKSON,Blood On The Dance Floor
1997,KENNY G,Havana
1997,FAITHLESS,Insomnia
1997,OUTKAST,Jazzy Belle
1997,HEAVY D,Big Daddy
1997,ERASURE,In My Arms
1997,GYRL,Get Your Groove On
1997,JOOSE,If Tomorrow Never Comes
1997,MINT CONDITION,You Don't Have To Hurt No More
1997,BECK,The New Pollution
1997,KRS-ONE,Step Into A World (Rapture's Delight)
1997,WHITNEY HOUSTON,"Step By Step (From ""The Preacher's Wife"")"
1997,JAY-Z,Feelin' It
1997,DA BRAT featuring T-BOZ,Ghetto Love
1997,JAY-Z,Who You Wit
1997,PUFF DADDY & FAITH EVANS featuring 112,I'll Be Missing You
1997,HANSON,Mmmbop
1997,MARK MORRISON,Return Of The Mack
1997,BONE THUGS-N-HARMONY,Look Into My Eyes
1997,SPICE GIRLS,Say You'll Be There
1997,MEREDITH BROOKS,Bitch
1997,ROME,I Belong To You (Every Time I See Your Face)
1997,TIM McGRAW with FAITH HILL,It's Your Love
1997,THE VERVE PIPE,The Freshmen
1997,CHANGING FACES,G.H.E.T.T.O.U.T.
1997,THE NOTORIOUS B.I.G.,Hypnotize
1997,JEWEL,You Were Meant For Me / Foolish Games
1997,AZ YET featuring PETER CETERA,Hard To Say I'm Sorry
1997,MONICA,"For You I Will (From ""Space Jam"")"
1997,SAVAGE GARDEN,I Want You
1997,PAULA COLE,Where Have All The Cowboys Gone?
1997,112,Cupid
1997,PUFF DADDY featuring MASE,Can't Nobody Hold Me Down
1997,FREAK NASTY,Da' Dip
1997,ROBYN,Do You Know (What It Takes)
1997,DUNCAN SHEIK,Barely Breathing
1997,SCARFACE featuring 2PAC & JOHNNY P,Smile
1997,TONI BRAXTON,I Don't Want To / I Love Me Some Him
1997,JOE,Don't Wanna Be A Player
1997,TONY TONI TONE,Thinking Of You
1997,K-CI & JOJO,You Bring Me Up
1997,WHITE TOWN,Your Woman
1997,BEE GEES,Alone
1997,B-ROCK & THE BIZZ,My Baby Daddy
1997,TONI BRAXTON,Un-Break My Heart
1997,R. KELLY,I Believe I Can Fly
1997,VARIOUS ARTISTS,ESPN Presents The Jock Jam
1997,BRUCE SPRINGSTEEN,Secret Garden
1997,EN VOGUE,Don't let Go (Love)
1997,LE CLICK,Call Me
1997,MICHAEL BOLTON,Go The Distance
1997,RAYBON BROS,Butterfly Kisses
1997,SPICE GIRLS,Wannabe
1997,BROWNSTONE,5 Miles To Empty
1997,BABYFACE,Every Time I Close My Eyes
1997,DRU HILL,In My bed
1997,SHERYL CROW,Everyday Is A Winding Road
1997,DEPECHE MODE,It's No Good
1997,BILLY LAWRENCE featuring MC LYTE,Come On
1997,BLESSID UNION OF SOULS,I Wanna Be There
1997,U2,Staring At The Sun
1997,WARREN G featuring RONALD ISLEY,Smokin' Me Out
1997,WYCLEF JEAN featuring REFUGEE ALLSTARS,We Trying To Stay Alive
1997,KENNY LATTIMORE,For You
1997,GINA G,Ooh Aah... Just A Little Bit
1997,3RD PARTY,Can U Feel It
1997,702,Get It Together
1997,REAL McCOY,One More Time
1997,GINA G,Gimme Some Love
1997,JOCELYN ENRIQUEZ,A Little Bit Of Ecstasy
1997,DJ TAZ featuring RAHEEM THE DREAM,That's Right
1997,RICHARD MARX,Until I Find You Again
1997,CHRISTION,Full Of Smoke
1997,CELINE DION,All By Myself
1997,"MASTER P featuring STEADY MOBB'N, MIA X, MO B. DICK & O'DELL",If I Could Change
1997,WARREN G,I Shot The Sheriff
1997,BILL ENGVALL & TRAVIS TRITT,Here's Your Sign (Get The Picture)
1997,FOXY BROWN featuring JAY-Z,I'll Be
1997,RAY J,Let It Go
1997,NU FLAVOR featuring ROGER,Sweet Sexy Thing
1997,NEW EDITION,One More Day
1997,MONTELL JORDAN,What's On Tonight
1997,KEITH SWEAT featuring RONALD ISLEY,Come With Me
1997,NINE INCH NAILS,The Perfect Drug
1997,SNEAKER PIMPS,6 Underground
1997,TORI AMOS,Silent All These Years
1997,MICHAEL JACKSON,Blood On The Dance Floor
1997,JOHN MELLENCAMP,Just Another Day
1997,PAUL McCARTNEY,The World Tonight
1997,JON SECADA,"Too Late, Too Soon"
1997,HEAVY D,Big Daddy
1997,MINT CONDITION,You Don't Have To Hurt No More
1997,ERASURE,In My Arms
1997,WESTSIDE CONNECTION,Gangstas Make The World Go Round
1997,KENNY G,Havana
1997,OUTKAST,Jazzy Belle
1997,VERONICA featuring CRAIG MACK,No One But You
1997,DJ COMPANY,Rhythm Of Love
1997,JOOSE,If Tomorrow Never Comes
1997,NO MERCY,When I Die
1997,FAITHLESS,Insomnia
1997,MC LUSCIOUS featuring KINSUI,Da' Dip
1997,WHITNEY HOUSTON,"Step By Step (From ""The Preacher's Wife"")"
1997,LeANN RIMES,How Do I Live
1997,KRS-ONE,Step Into A World (Rapture's Delight)
1997,TRISHA YEARWOOD,How Do I Live
1997,GYRL,Get Your Groove On
1997,ALLURE featuring NAS,Head Over Heels
1997,DA BRAT featuring T-BOZ,Ghetto Love
1997,JAY-Z,Feelin' It
1997,BECK,The New Pollution
1997,GEORGE STRAIT,One Night At A Time
1997,SUGA FREE,If U Stay Ready
1997,JAY-Z,Who You Wit
1997,LESCHEA,Fulton St.
1997,PUFF DADDY & FAITH EVANS featuring 112,I'll Be Missing You
1997,HANSON,Mmmbop
1997,SPICE GIRLS,Say You'll Be There
1997,MARK MORRISON,Return Of The Mack
1997,THE NOTORIOUS B.I.G.,Hypnotize
1997,THE VERVE PIPE,The Freshmen
1997,ROME,I Belong To You (Every Time I See Your Face)
1997,TIM McGRAW with FAITH HILL,It's Your Love
1997,CHANGING FACES,G.H.E.T.T.O.U.T.
1997,MEREDITH BROOKS,Bitch
1997,JEWEL,You Were Meant For Me / Foolish Games
1997,AZ YET featuring PETER CETERA,Hard To Say I'm Sorry
1997,MONICA,"For You I Will (From ""Space Jam"")"
1997,SAVAGE GARDEN,I Want You
1997,PAULA COLE,Where Have All The Cowboys Gone?
1997,PUFF DADDY featuring MASE,Can't Nobody Hold Me Down
1997,112,Cupid
1997,FREAK NASTY,Da' Dip
1997,DUNCAN SHEIK,Barely Breathing
1997,TONI BRAXTON,I Don't Want To / I Love Me Some Him
1997,JOE,Don't Wanna Be A Player
1997,TONY TONI TONE,Thinking Of You
1997,ROBYN,Do You Know (What It Takes)
1997,B-ROCK & THE BIZZ,My Baby Daddy
1997,WHITE TOWN,Your Woman
1997,TONI BRAXTON,Un-Break My Heart
1997,R. KELLY,I Believe I Can Fly
1997,BEE GEES,Alone
1997,K-CI & JOJO,You Bring Me Up
1997,EN VOGUE,Don't let Go (Love)
1997,SPICE GIRLS,Wannabe
1997,BABYFACE,Every Time I Close My Eyes
1997,BRUCE SPRINGSTEEN,Secret Garden
1997,VARIOUS ARTISTS,ESPN Presents The Jock Jam
1997,SHERYL CROW,Everyday Is A Winding Road
1997,U2,Staring At The Sun
1997,DRU HILL,In My bed
1997,DEPECHE MODE,It's No Good
1997,LE CLICK,Call Me
1997,MICHAEL BOLTON,Go The Distance
1997,BROWNSTONE,5 Miles To Empty
1997,KENNY LATTIMORE,For You
1997,3RD PARTY,Can U Feel It
1997,BILLY LAWRENCE featuring MC LYTE,Come On
1997,702,Get It Together
1997,GINA G,Ooh Aah... Just A Little Bit
1997,BLESSID UNION OF SOULS,I Wanna Be There
1997,WYCLEF JEAN featuring REFUGEE ALLSTARS,We Trying To Stay Alive
1997,LUSCIOUS JACKSON,Naked Eye
1997,REAL McCOY,One More Time
1997,CELINE DION,All By Myself
1997,RICHARD MARX,Until I Find You Again
1997,FOXY BROWN featuring JAY-Z,I'll Be
1997,DJ KOOL,Let Me Clear My Throat
1997,JOCELYN ENRIQUEZ,A Little Bit Of Ecstasy
1997,DJ TAZ featuring RAHEEM THE DREAM,That's Right
1997,WARREN G,I Shot The Sheriff
1997,BILL ENGVALL & TRAVIS TRITT,Here's Your Sign (Get The Picture)
1997,CHRISTION,Full Of Smoke
1997,"MASTER P featuring STEADY MOBB'N, MIA X, MO B. DICK & O'DELL",If I Could Change
1997,GINA G,Gimme Some Love
1997,RAYBON BROS,Butterfly Kisses
1997,MONTELL JORDAN,What's On Tonight
1997,HEAVY D,Big Daddy
1997,NU FLAVOR featuring ROGER,Sweet Sexy Thing
1997,NINE INCH NAILS,The Perfect Drug
1997,RAY J,Let It Go
1997,MICHAEL JACKSON,Blood On The Dance Floor
1997,NEW EDITION,One More Day
1997,TORI AMOS,Silent All These Years
1997,SNEAKER PIMPS,6 Underground
1997,ERASURE,In My Arms
1997,PAUL McCARTNEY,The World Tonight
1997,JOHN MELLENCAMP,Just Another Day
1997,JOOSE,If Tomorrow Never Comes
1997,MINT CONDITION,You Don't Have To Hurt No More
1997,JON SECADA,"Too Late, Too Soon"
1997,WESTSIDE CONNECTION,Gangstas Make The World Go Round
1997,FAITHLESS,Insomnia
1997,OUTKAST,Jazzy Belle
1997,KENNY G,Havana
1997,VERONICA featuring CRAIG MACK,No One But You
1997,KRS-ONE,Step Into A World (Rapture's Delight)
1997,KEITH SWEAT featuring RONALD ISLEY,Come With Me
1997,NO MERCY,When I Die
1997,WHITNEY HOUSTON,"Step By Step (From ""The Preacher's Wife"")"
1997,MC LUSCIOUS featuring KINSUI,Da' Dip
1997,ALLURE featuring NAS,Head Over Heels
1997,GEORGE STRAIT,One Night At A Time
1997,LESCHEA,Fulton St.
1997,DA BRAT featuring T-BOZ,Ghetto Love
1997,ROBIN S,It Must Be Love
1997,BECK,The New Pollution
1997,JAY-Z,Feelin' It
1997,DJ COMPANY,Rhythm Of Love
1997,JAY-Z,Who You Wit
1997,BARENAKED LADIES,The Old Apartment
1997,SUGA FREE,If U Stay Ready
1997,BRAND NEW HEAVIES,Sometimes
1997,TRACEY LEE,The Theme (It's Party Time)
1997,HANSON,Mmmbop
1997,MARK MORRISON,Return Of The Mack
1997,SPICE GIRLS,Say You'll Be There
1997,THE NOTORIOUS B.I.G.,Hypnotize
1997,THE VERVE PIPE,The Freshmen
1997,ROME,I Belong To You (Every Time I See Your Face)
1997,JEWEL,You Were Meant For Me / Foolish Games
1997,CHANGING FACES,G.H.E.T.T.O.U.T.
1997,TIM McGRAW with FAITH HILL,It's Your Love
1997,AZ YET featuring PETER CETERA,Hard To Say I'm Sorry
1997,SAVAGE GARDEN,I Want You
1997,MONICA,"For You I Will (From ""Space Jam"")"
1997,PAULA COLE,Where Have All The Cowboys Gone?
1997,MEREDITH BROOKS,Bitch
1997,PUFF DADDY featuring MASE,Can't Nobody Hold Me Down
1997,112,Cupid
1997,FREAK NASTY,Da' Dip
1997,DUNCAN SHEIK,Barely Breathing
1997,TONI BRAXTON,I Don't Want To / I Love Me Some Him
1997,B-ROCK & THE BIZZ,My Baby Daddy
1997,JOE,Don't Wanna Be A Player
1997,TONY TONI TONE,Thinking Of You
1997,WHITE TOWN,Your Woman
1997,TONI BRAXTON,Un-Break My Heart
1997,ROBYN,Do You Know (What It Takes)
1997,BRUCE SPRINGSTEEN,Secret Garden
1997,R. KELLY,I Believe I Can Fly
1997,SPICE GIRLS,Wannabe
1997,BABYFACE,Every Time I Close My Eyes
1997,EN VOGUE,Don't let Go (Love)
1997,U2,Staring At The Sun
1997,DRU HILL,In My bed
